round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,199
16,199
17,199
18,197
19,195
20,194
21,191
22,190
23,183
24,180
25,179
26,179
27,176
28,173
29,171
30,167
31,163
32,160
33,160
34,157
35,155
36,151
37,150
38,148
39,146
40,146
41,144
42,141
43,136
44,134
45,132
46,129
47,124
48,122
49,120
50,119
51,118
52,116
53,111
54,110
55,106
56,102
57,100
58,94
59,92
60,89
61,89
62,82
63,81
64,77
65,73
66,71
67,70
68,69
69,68
70,65
71,63
72,61
73,53
74,50
75,49
76,45
77,45
78,43
79,41
80,41
81,40
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
