round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,199
25,199
26,199
27,197
28,196
29,196
30,192
31,191
32,189
33,186
34,185
35,183
36,181
37,179
38,177
39,174
40,173
41,171
42,171
43,171
44,170
45,169
46,166
47,165
48,163
49,161
50,159
51,158
52,155
53,153
54,153
55,151
56,149
57,145
58,145
59,143
60,143
61,143
62,142
63,142
64,138
65,136
66,133
67,130
68,129
69,127
70,126
71,124
72,122
73,119
74,117
75,117
76,115
77,112
78,111
79,109
80,108
81,106
82,102
83,101
84,101
85,100
86,97
87,94
88,92
89,91
90,86
91,85
92,84
93,82
94,80
95,74
96,72
97,72
98,72
99,72
100,71
