round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,199
24,199
25,196
26,195
27,192
28,192
29,192
30,192
31,190
32,187
33,186
34,183
35,182
36,175
37,173
38,170
39,168
40,166
41,164
42,162
43,160
44,158
45,156
46,150
47,148
48,148
49,148
50,147
51,144
52,144
53,143
54,143
55,141
56,140
57,137
58,135
59,135
60,132
61,131
62,131
63,129
64,127
65,126
66,124
67,123
68,121
69,121
70,121
71,119
72,118
73,113
74,112
75,112
76,108
77,108
78,108
79,104
80,104
81,101
82,98
83,97
84,95
85,92
86,92
87,91
88,89
89,89
90,87
91,86
92,85
93,85
94,84
95,81
96,80
97,78
98,76
99,74
100,74
