round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,199
27,198
28,197
29,197
30,196
31,194
32,191
33,191
34,189
35,187
36,185
37,183
38,183
39,183
40,181
41,180
42,178
43,176
44,175
45,172
46,171
47,170
48,166
49,163
50,158
51,157
52,156
53,150
54,149
55,148
56,146
57,143
58,139
59,138
60,137
61,134
62,132
63,131
64,129
65,128
66,127
67,126
68,125
69,124
70,121
71,121
72,121
73,121
74,120
75,117
76,112
77,107
78,106
79,106
80,101
81,99
82,98
83,96
84,94
85,92
86,91
87,86
88,84
89,83
90,81
91,80
92,78
93,76
94,76
95,76
96,75
97,73
98,72
99,72
100,71
