round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,199
16,198
17,198
18,198
19,196
20,195
21,194
22,192
23,192
24,191
25,189
26,187
27,182
28,180
29,177
30,173
31,169
32,167
33,166
34,164
35,164
36,161
37,157
38,149
39,148
40,143
41,140
42,138
43,136
44,129
45,127
46,124
47,120
48,119
49,118
50,113
51,110
52,107
53,105
54,104
55,102
56,99
57,94
58,89
59,85
60,83
61,82
62,79
63,76
64,75
65,75
66,72
67,66
68,64
69,59
70,56
71,55
72,55
73,53
74,50
75,49
76,48
77,44
78,43
79,42
80,42
81,41
82,41
83,41
84,41
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
