round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,199
27,197
28,193
29,193
30,190
31,189
32,188
33,187
34,185
35,183
36,182
37,179
38,175
39,174
40,171
41,171
42,170
43,170
44,170
45,170
46,168
47,167
48,164
49,163
50,161
51,160
52,158
53,155
54,154
55,152
56,152
57,151
58,150
59,144
60,143
61,142
62,141
63,141
64,141
65,139
66,137
67,133
68,131
69,130
70,125
71,123
72,122
73,122
74,122
75,120
76,118
77,117
78,114
79,111
80,109
81,108
82,108
83,105
84,101
85,99
86,99
87,98
88,95
89,95
90,93
91,93
92,91
93,89
94,86
95,84
96,82
97,81
98,80
99,79
100,76
