round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,199
17,199
18,199
19,198
20,198
21,198
22,197
23,195
24,195
25,192
26,192
27,190
28,189
29,188
30,184
31,182
32,180
33,178
34,177
35,177
36,174
37,170
38,168
39,165
40,164
41,163
42,160
43,159
44,157
45,155
46,151
47,149
48,147
49,145
50,145
51,144
52,144
53,141
54,139
55,137
56,133
57,133
58,131
59,131
60,129
61,126
62,126
63,123
64,123
65,119
66,116
67,115
68,114
69,112
70,107
71,105
72,104
73,104
74,102
75,101
76,100
77,100
78,98
79,95
80,92
81,92
82,92
83,91
84,90
85,89
86,88
87,86
88,86
89,86
90,84
91,82
92,79
93,76
94,73
95,71
96,71
97,69
98,66
99,63
100,61
