round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,199
17,199
18,197
19,196
20,196
21,195
22,195
23,195
24,194
25,193
26,192
27,192
28,190
29,187
30,187
31,185
32,183
33,183
34,182
35,178
36,176
37,176
38,174
39,173
40,172
41,168
42,165
43,161
44,158
45,156
46,155
47,151
48,146
49,141
50,137
51,137
52,134
53,132
54,131
55,128
56,128
57,126
58,124
59,122
60,122
61,121
62,120
63,119
64,119
65,118
66,115
67,115
68,113
69,110
70,109
71,106
72,105
73,104
74,104
75,102
76,100
77,98
78,95
79,92
80,90
81,90
82,89
83,89
84,85
85,85
86,82
87,81
88,79
89,78
90,77
91,76
92,75
93,73
94,72
95,71
96,70
97,70
98,68
99,67
100,66
