round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,199
16,199
17,199
18,199
19,199
20,198
21,198
22,198
23,196
24,194
25,194
26,193
27,192
28,187
29,185
30,184
31,183
32,179
33,177
34,174
35,172
36,172
37,172
38,168
39,164
40,161
41,158
42,157
43,154
44,153
45,152
46,152
47,151
48,150
49,148
50,147
51,142
52,139
53,138
54,138
55,136
56,135
57,133
58,132
59,130
60,130
61,127
62,124
63,121
64,118
65,116
66,113
67,112
68,111
69,111
70,110
71,110
72,106
73,105
74,102
75,101
76,99
77,97
78,96
79,95
80,94
81,94
82,92
83,92
84,89
85,87
86,87
87,83
88,80
89,79
90,78
91,76
92,74
93,74
94,72
95,71
96,69
97,69
98,69
99,69
100,68
