round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,199
18,197
19,197
20,196
21,196
22,195
23,195
24,194
25,192
26,190
27,190
28,187
29,184
30,183
31,182
32,180
33,179
34,176
35,174
36,173
37,172
38,171
39,166
40,165
41,164
42,162
43,162
44,159
45,158
46,156
47,155
48,153
49,152
50,150
51,148
52,148
53,148
54,147
55,144
56,140
57,140
58,138
59,137
60,135
61,133
62,133
63,128
64,126
65,125
66,124
67,120
68,116
69,116
70,114
71,112
72,111
73,110
74,110
75,108
76,107
77,107
78,103
79,101
80,98
81,97
82,95
83,95
84,94
85,93
86,91
87,87
88,86
89,85
90,84
91,84
92,81
93,79
94,77
95,75
96,74
97,74
98,73
99,73
100,67
