round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,199
16,199
17,199
18,199
19,199
20,199
21,199
22,198
23,198
24,196
25,193
26,192
27,190
28,188
29,187
30,186
31,183
32,182
33,182
34,178
35,176
36,176
37,175
38,170
39,170
40,167
41,167
42,163
43,161
44,160
45,160
46,159
47,157
48,155
49,155
50,154
51,153
52,149
53,147
54,147
55,144
56,139
57,139
58,137
59,135
60,133
61,131
62,128
63,125
64,121
65,119
66,116
67,113
68,109
69,107
70,105
71,102
72,102
73,102
74,100
75,97
76,95
77,92
78,91
79,89
80,89
81,87
82,87
83,83
84,81
85,77
86,76
87,72
88,68
89,65
90,64
91,62
92,61
93,60
94,58
95,57
96,57
97,56
98,55
99,54
100,53
