round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,198
22,198
23,197
24,195
25,193
26,193
27,190
28,188
29,185
30,183
31,181
32,179
33,179
34,176
35,175
36,175
37,174
38,172
39,170
40,165
41,164
42,162
43,162
44,161
45,159
46,156
47,155
48,151
49,149
50,149
51,148
52,147
53,146
54,146
55,144
56,144
57,141
58,139
59,134
60,132
61,130
62,128
63,125
64,125
65,122
66,119
67,119
68,117
69,115
70,114
71,110
72,107
73,106
74,106
75,103
76,102
77,99
78,98
79,97
80,95
81,89
82,88
83,87
84,84
85,81
86,79
87,78
88,77
89,76
90,74
91,73
92,70
93,69
94,68
95,65
96,61
97,61
98,59
99,57
100,52
