round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,199
25,196
26,195
27,192
28,189
29,184
30,181
31,175
32,173
33,172
34,170
35,168
36,166
37,164
38,162
39,161
40,159
41,159
42,159
43,159
44,155
45,154
46,152
47,151
48,150
49,149
50,148
51,146
52,144
53,143
54,139
55,137
56,137
57,136
58,133
59,132
60,131
61,128
62,126
63,123
64,122
65,118
66,118
67,116
68,114
69,114
70,113
71,113
72,112
73,111
74,111
75,108
76,108
77,106
78,103
79,101
80,98
81,95
82,90
83,88
84,83
85,82
86,78
87,77
88,77
89,76
90,75
91,74
92,68
93,66
94,64
95,64
96,63
97,61
98,60
99,58
100,53
