round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,199
25,199
26,198
27,195
28,195
29,195
30,195
31,194
32,190
33,190
34,187
35,186
36,186
37,184
38,181
39,177
40,175
41,172
42,169
43,167
44,164
45,160
46,160
47,158
48,155
49,155
50,154
51,153
52,153
53,152
54,150
55,148
56,148
57,145
58,144
59,143
60,141
61,138
62,138
63,135
64,134
65,131
66,128
67,125
68,124
69,122
70,119
71,118
72,118
73,118
74,117
75,115
76,115
77,112
78,110
79,109
80,108
81,105
82,102
83,100
84,98
85,98
86,97
87,95
88,93
89,90
90,90
91,88
92,84
93,84
94,82
95,82
96,81
97,78
98,75
99,74
100,73
