round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,198
19,197
20,194
21,194
22,190
23,188
24,185
25,184
26,183
27,180
28,177
29,174
30,171
31,167
32,165
33,164
34,163
35,161
36,156
37,153
38,152
39,150
40,148
41,145
42,142
43,139
44,136
45,134
46,129
47,126
48,123
49,122
50,119
51,117
52,115
53,113
54,112
55,107
56,103
57,99
58,98
59,95
60,92
61,89
62,88
63,88
64,84
65,81
66,79
67,77
68,70
69,67
70,64
71,60
72,57
73,54
74,52
75,48
76,46
77,43
78,43
79,42
80,42
81,41
82,41
83,41
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
