round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,198
16,198
17,196
18,196
19,194
20,194
21,192
22,191
23,187
24,184
25,180
26,176
27,172
28,171
29,167
30,163
31,162
32,159
33,158
34,157
35,156
36,154
37,152
38,152
39,150
40,147
41,144
42,143
43,138
44,134
45,132
46,131
47,128
48,124
49,120
50,116
51,110
52,107
53,105
54,105
55,102
56,99
57,97
58,95
59,89
60,86
61,82
62,81
63,78
64,76
65,74
66,72
67,66
68,65
69,64
70,64
71,60
72,57
73,53
74,52
75,46
76,45
77,44
78,42
79,42
80,42
81,42
82,41
83,41
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
