round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,199
13,199
14,198
15,198
16,197
17,196
18,194
19,193
20,192
21,192
22,189
23,189
24,187
25,182
26,181
27,178
28,175
29,172
30,170
31,168
32,167
33,165
34,162
35,161
36,159
37,158
38,154
39,149
40,148
41,146
42,143
43,142
44,141
45,140
46,136
47,134
48,131
49,125
50,121
51,120
52,117
53,113
54,111
55,107
56,105
57,102
58,99
59,96
60,93
61,91
62,89
63,86
64,79
65,77
66,74
67,71
68,69
69,67
70,62
71,60
72,58
73,55
74,49
75,46
76,44
77,43
78,41
79,41
80,41
81,41
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
