round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,199
25,195
26,192
27,192
28,190
29,190
30,187
31,186
32,184
33,180
34,179
35,176
36,174
37,174
38,171
39,170
40,169
41,167
42,167
43,165
44,164
45,162
46,162
47,160
48,159
49,157
50,157
51,156
52,155
53,154
54,150
55,147
56,146
57,144
58,142
59,140
60,137
61,136
62,136
63,136
64,133
65,133
66,132
67,126
68,124
69,124
70,121
71,120
72,119
73,116
74,114
75,112
76,110
77,108
78,107
79,104
80,103
81,102
82,101
83,101
84,99
85,94
86,93
87,92
88,90
89,88
90,87
91,85
92,84
93,82
94,81
95,80
96,78
97,76
98,75
99,75
100,74
