round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,199
27,197
28,195
29,194
30,190
31,188
32,185
33,183
34,181
35,179
36,178
37,176
38,175
39,175
40,172
41,168
42,168
43,168
44,168
45,167
46,166
47,165
48,165
49,163
50,159
51,157
52,157
53,156
54,154
55,153
56,153
57,153
58,151
59,149
60,146
61,146
62,144
63,143
64,143
65,139
66,134
67,132
68,130
69,128
70,124
71,123
72,120
73,117
74,114
75,113
76,111
77,109
78,106
79,106
80,104
81,101
82,100
83,99
84,95
85,93
86,91
87,91
88,90
89,89
90,89
91,88
92,86
93,85
94,84
95,83
96,81
97,79
98,78
99,75
100,72
