round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,199
24,197
25,196
26,192
27,191
28,189
29,187
30,185
31,183
32,180
33,178
34,177
35,177
36,175
37,172
38,169
39,169
40,167
41,166
42,165
43,164
44,161
45,160
46,160
47,159
48,157
49,156
50,155
51,154
52,150
53,150
54,149
55,147
56,146
57,146
58,143
59,143
60,141
61,134
62,126
63,125
64,123
65,117
66,116
67,115
68,114
69,113
70,110
71,106
72,105
73,102
74,101
75,99
76,97
77,96
78,96
79,95
80,95
81,92
82,89
83,89
84,88
85,86
86,84
87,82
88,81
89,80
90,80
91,80
92,77
93,75
94,73
95,73
96,73
97,70
98,67
99,64
100,61
