round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,198
17,198
18,197
19,193
20,192
21,185
22,185
23,184
24,181
25,178
26,175
27,173
28,169
29,167
30,163
31,162
32,160
33,157
34,157
35,156
36,153
37,150
38,149
39,146
40,141
41,141
42,140
43,140
44,138
45,136
46,133
47,130
48,127
49,124
50,120
51,117
52,115
53,111
54,109
55,105
56,100
57,97
58,92
59,91
60,91
61,89
62,87
63,83
64,82
65,76
66,72
67,69
68,66
69,61
70,57
71,56
72,52
73,49
74,46
75,45
76,44
77,43
78,43
79,41
80,41
81,41
82,41
83,41
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
