round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,199
26,195
27,193
28,191
29,189
30,187
31,185
32,183
33,181
34,178
35,176
36,175
37,173
38,172
39,170
40,170
41,170
42,169
43,168
44,167
45,167
46,167
47,163
48,161
49,157
50,156
51,155
52,154
53,153
54,152
55,151
56,149
57,148
58,146
59,144
60,144
61,143
62,143
63,142
64,139
65,133
66,130
67,129
68,128
69,126
70,123
71,123
72,121
73,119
74,118
75,115
76,113
77,109
78,106
79,105
80,104
81,104
82,99
83,96
84,95
85,94
86,94
87,93
88,92
89,92
90,90
91,89
92,89
93,88
94,86
95,85
96,85
97,85
98,79
99,78
100,77
