round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,198
26,193
27,192
28,188
29,184
30,180
31,180
32,179
33,178
34,176
35,173
36,172
37,171
38,170
39,168
40,167
41,164
42,160
43,160
44,160
45,158
46,158
47,157
48,155
49,154
50,152
51,151
52,149
53,148
54,147
55,140
56,136
57,136
58,136
59,135
60,133
61,133
62,131
63,131
64,130
65,128
66,127
67,127
68,126
69,121
70,121
71,120
72,118
73,117
74,115
75,113
76,112
77,111
78,110
79,108
80,108
81,107
82,105
83,101
84,100
85,96
86,93
87,92
88,90
89,88
90,87
91,85
92,82
93,81
94,80
95,78
96,77
97,74
98,71
99,70
100,68
