round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,199
21,197
22,196
23,196
24,195
25,192
26,191
27,190
28,189
29,188
30,186
31,185
32,184
33,181
34,181
35,179
36,176
37,176
38,174
39,171
40,170
41,170
42,167
43,166
44,165
45,163
46,162
47,162
48,160
49,157
50,153
51,151
52,151
53,151
54,149
55,149
56,148
57,144
58,141
59,140
60,138
61,137
62,137
63,136
64,134
65,133
66,133
67,132
68,131
69,130
70,130
71,128
72,127
73,126
74,124
75,123
76,123
77,122
78,121
79,120
80,117
81,116
82,114
83,113
84,112
85,111
86,108
87,106
88,105
89,105
90,105
91,105
92,104
93,104
94,104
95,103
96,102
97,102
98,102
99,102
100,101
