round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,199
27,198
28,195
29,194
30,191
31,190
32,190
33,188
34,187
35,185
36,183
37,179
38,176
39,174
40,172
41,171
42,167
43,158
44,158
45,156
46,155
47,153
48,149
49,145
50,143
51,141
52,139
53,137
54,136
55,136
56,132
57,130
58,129
59,129
60,126
61,125
62,123
63,123
64,122
65,120
66,120
67,119
68,118
69,117
70,115
71,114
72,114
73,114
74,113
75,110
76,110
77,107
78,105
79,100
80,100
81,98
82,98
83,97
84,96
85,93
86,90
87,88
88,86
89,85
90,83
91,81
92,78
93,78
94,77
95,77
96,77
97,76
98,75
99,74
100,72
