round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,199
16,199
17,199
18,198
19,198
20,198
21,196
22,194
23,191
24,187
25,185
26,184
27,183
28,181
29,180
30,177
31,173
32,171
33,169
34,164
35,158
36,153
37,151
38,147
39,145
40,145
41,143
42,139
43,136
44,133
45,126
46,123
47,122
48,120
49,118
50,113
51,110
52,109
53,107
54,105
55,102
56,100
57,99
58,95
59,92
60,87
61,83
62,82
63,77
64,73
65,71
66,69
67,69
68,66
69,62
70,61
71,58
72,55
73,51
74,48
75,46
76,44
77,42
78,41
79,41
80,41
81,41
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
