round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,199
16,198
17,195
18,192
19,192
20,190
21,190
22,186
23,184
24,181
25,180
26,177
27,176
28,172
29,171
30,170
31,169
32,166
33,165
34,162
35,161
36,161
37,157
38,155
39,153
40,149
41,145
42,141
43,139
44,139
45,136
46,134
47,132
48,131
49,129
50,127
51,123
52,120
53,119
54,113
55,111
56,108
57,105
58,103
59,100
60,100
61,95
62,93
63,86
64,84
65,80
66,76
67,71
68,65
69,61
70,60
71,56
72,52
73,49
74,47
75,46
76,46
77,45
78,45
79,43
80,43
81,41
82,41
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
