round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,199
25,199
26,197
27,194
28,190
29,188
30,187
31,185
32,183
33,181
34,179
35,175
36,175
37,174
38,173
39,170
40,167
41,164
42,162
43,161
44,160
45,158
46,154
47,153
48,152
49,152
50,151
51,148
52,146
53,146
54,140
55,133
56,132
57,132
58,131
59,130
60,128
61,127
62,125
63,123
64,122
65,121
66,118
67,118
68,118
69,115
70,115
71,111
72,110
73,109
74,108
75,107
76,105
77,105
78,104
79,103
80,102
81,100
82,99
83,98
84,97
85,94
86,92
87,90
88,85
89,84
90,83
91,81
92,80
93,80
94,79
95,78
96,78
97,76
98,74
99,73
100,71
