round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,198
27,198
28,198
29,196
30,194
31,191
32,189
33,186
34,186
35,184
36,182
37,180
38,177
39,176
40,173
41,172
42,171
43,171
44,169
45,169
46,167
47,164
48,163
49,161
50,160
51,158
52,157
53,155
54,155
55,153
56,151
57,149
58,147
59,147
60,146
61,145
62,144
63,142
64,142
65,142
66,140
67,139
68,139
69,136
70,134
71,129
72,128
73,125
74,122
75,120
76,119
77,118
78,118
79,117
80,117
81,114
82,111
83,105
84,103
85,102
86,102
87,101
88,100
89,99
90,97
91,96
92,95
93,93
94,90
95,89
96,88
97,88
98,85
99,83
100,82
