round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,198
27,197
28,194
29,194
30,192
31,188
32,187
33,185
34,184
35,184
36,184
37,182
38,178
39,174
40,172
41,171
42,170
43,169
44,169
45,167
46,166
47,165
48,164
49,161
50,159
51,158
52,157
53,154
54,153
55,152
56,149
57,149
58,149
59,148
60,145
61,144
62,142
63,141
64,139
65,139
66,136
67,134
68,130
69,127
70,126
71,125
72,121
73,119
74,116
75,116
76,116
77,113
78,111
79,109
80,108
81,106
82,104
83,104
84,101
85,100
86,98
87,98
88,96
89,94
90,94
91,92
92,90
93,89
94,87
95,85
96,84
97,82
98,80
99,77
100,77
