round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,199
22,199
23,199
24,197
25,196
26,195
27,194
28,192
29,188
30,188
31,186
32,184
33,180
34,175
35,173
36,171
37,170
38,170
39,169
40,168
41,167
42,165
43,163
44,162
45,161
46,160
47,158
48,156
49,155
50,154
51,154
52,151
53,150
54,148
55,145
56,144
57,143
58,141
59,141
60,141
61,136
62,130
63,129
64,128
65,126
66,124
67,121
68,120
69,118
70,117
71,115
72,114
73,110
74,108
75,106
76,103
77,102
78,98
79,96
80,94
81,92
82,91
83,90
84,86
85,85
86,85
87,83
88,80
89,78
90,74
91,73
92,69
93,67
94,67
95,63
96,62
97,60
98,57
99,57
100,54
