round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,199
15,199
16,199
17,199
18,199
19,196
20,194
21,194
22,193
23,190
24,188
25,185
26,181
27,178
28,175
29,172
30,169
31,167
32,161
33,158
34,157
35,153
36,151
37,149
38,145
39,145
40,143
41,141
42,139
43,135
44,133
45,130
46,126
47,125
48,124
49,122
50,118
51,116
52,114
53,107
54,106
55,103
56,100
57,97
58,95
59,92
60,91
61,89
62,85
63,83
64,78
65,75
66,74
67,71
68,69
69,68
70,62
71,58
72,57
73,51
74,50
75,49
76,48
77,45
78,43
79,42
80,40
81,40
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
