round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,199
13,199
14,198
15,198
16,198
17,198
18,196
19,196
20,196
21,196
22,194
23,193
24,193
25,191
26,190
27,188
28,184
29,183
30,181
31,180
32,179
33,177
34,177
35,176
36,175
37,170
38,169
39,168
40,166
41,165
42,164
43,162
44,160
45,159
46,158
47,158
48,155
49,153
50,153
51,153
52,151
53,150
54,148
55,147
56,143
57,141
58,140
59,135
60,131
61,129
62,128
63,128
64,126
65,123
66,123
67,121
68,121
69,119
70,118
71,117
72,114
73,114
74,110
75,110
76,109
77,107
78,107
79,105
80,104
81,104
82,103
83,103
84,103
85,103
86,101
87,101
88,101
89,101
90,101
91,100
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
