round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,199
17,198
18,196
19,193
20,192
21,191
22,186
23,184
24,180
25,179
26,176
27,175
28,175
29,173
30,170
31,169
32,166
33,161
34,160
35,158
36,158
37,153
38,152
39,148
40,147
41,146
42,145
43,140
44,138
45,137
46,134
47,133
48,130
49,126
50,123
51,120
52,116
53,111
54,109
55,106
56,102
57,99
58,95
59,94
60,87
61,82
62,79
63,77
64,74
65,72
66,69
67,63
68,62
69,61
70,59
71,55
72,51
73,48
74,46
75,46
76,44
77,44
78,43
79,43
80,40
81,40
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
