round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,198
18,197
19,195
20,194
21,192
22,190
23,184
24,179
25,177
26,175
27,172
28,169
29,168
30,167
31,164
32,161
33,159
34,159
35,157
36,153
37,149
38,148
39,148
40,146
41,145
42,142
43,139
44,139
45,135
46,128
47,125
48,123
49,118
50,116
51,112
52,111
53,110
54,106
55,103
56,102
57,100
58,97
59,94
60,93
61,87
62,86
63,86
64,81
65,78
66,75
67,71
68,68
69,63
70,56
71,55
72,52
73,52
74,50
75,46
76,43
77,43
78,42
79,42
80,42
81,41
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
