round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,199
27,196
28,195
29,193
30,190
31,188
32,188
33,188
34,187
35,186
36,182
37,179
38,179
39,176
40,175
41,174
42,172
43,171
44,171
45,170
46,169
47,166
48,166
49,164
50,164
51,162
52,160
53,157
54,154
55,153
56,153
57,152
58,151
59,148
60,148
61,148
62,145
63,143
64,142
65,142
66,141
67,139
68,135
69,133
70,132
71,131
72,130
73,127
74,126
75,121
76,120
77,120
78,119
79,117
80,115
81,115
82,113
83,113
84,109
85,108
86,106
87,103
88,101
89,100
90,98
91,97
92,96
93,94
94,93
95,92
96,92
97,91
98,89
99,87
100,87
