round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,199
26,198
27,194
28,194
29,194
30,190
31,188
32,184
33,182
34,181
35,179
36,176
37,175
38,175
39,175
40,173
41,169
42,166
43,165
44,164
45,162
46,161
47,161
48,158
49,157
50,156
51,154
52,154
53,153
54,151
55,150
56,149
57,146
58,146
59,145
60,141
61,141
62,137
63,135
64,134
65,132
66,131
67,131
68,130
69,130
70,127
71,124
72,123
73,119
74,119
75,116
76,116
77,112
78,110
79,109
80,108
81,107
82,106
83,102
84,101
85,97
86,93
87,91
88,88
89,87
90,83
91,83
92,83
93,81
94,81
95,80
96,77
97,76
98,75
99,73
100,71
