round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,199
26,195
27,194
28,192
29,189
30,187
31,184
32,182
33,180
34,177
35,176
36,175
37,173
38,172
39,168
40,167
41,166
42,164
43,162
44,161
45,160
46,159
47,158
48,158
49,157
50,155
51,153
52,151
53,151
54,149
55,146
56,143
57,142
58,141
59,140
60,139
61,136
62,134
63,133
64,132
65,131
66,129
67,127
68,127
69,125
70,122
71,121
72,119
73,117
74,115
75,114
76,113
77,111
78,109
79,109
80,107
81,107
82,104
83,103
84,102
85,92
86,88
87,87
88,86
89,86
90,86
91,85
92,83
93,80
94,78
95,76
96,74
97,72
98,72
99,70
100,69
