round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,199
27,198
28,196
29,194
30,193
31,190
32,187
33,185
34,184
35,183
36,183
37,181
38,180
39,174
40,172
41,172
42,171
43,171
44,170
45,168
46,167
47,165
48,163
49,161
50,160
51,156
52,154
53,153
54,153
55,148
56,147
57,147
58,145
59,145
60,145
61,145
62,143
63,141
64,140
65,138
66,136
67,132
68,131
69,128
70,126
71,125
72,121
73,119
74,118
75,116
76,115
77,111
78,108
79,107
80,104
81,103
82,99
83,98
84,97
85,95
86,94
87,91
88,91
89,91
90,90
91,90
92,89
93,87
94,85
95,82
96,77
97,74
98,71
99,69
100,69
