round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,199
14,199
15,199
16,197
17,197
18,196
19,196
20,196
21,195
22,195
23,192
24,192
25,190
26,187
27,184
28,178
29,177
30,173
31,171
32,169
33,166
34,163
35,160
36,157
37,154
38,150
39,144
40,143
41,140
42,134
43,130
44,126
45,124
46,121
47,121
48,117
49,115
50,113
51,112
52,109
53,105
54,104
55,101
56,99
57,95
58,92
59,89
60,89
61,82
62,81
63,80
64,79
65,75
66,72
67,69
68,66
69,61
70,60
71,58
72,55
73,52
74,48
75,44
76,42
77,42
78,42
79,40
80,40
81,40
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
