round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,199
26,198
27,197
28,194
29,190
30,188
31,187
32,186
33,186
34,185
35,180
36,180
37,180
38,178
39,175
40,174
41,171
42,171
43,171
44,171
45,168
46,168
47,166
48,163
49,160
50,160
51,157
52,156
53,155
54,154
55,152
56,152
57,152
58,149
59,148
60,146
61,144
62,144
63,141
64,138
65,135
66,133
67,130
68,130
69,127
70,126
71,126
72,125
73,124
74,121
75,118
76,116
77,115
78,115
79,114
80,109
81,107
82,105
83,103
84,100
85,100
86,100
87,99
88,96
89,94
90,93
91,91
92,90
93,90
94,90
95,89
96,86
97,85
98,83
99,80
100,79
