round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,199
21,199
22,199
23,198
24,196
25,194
26,192
27,192
28,190
29,188
30,185
31,184
32,182
33,181
34,179
35,177
36,175
37,175
38,172
39,170
40,168
41,167
42,167
43,166
44,164
45,161
46,159
47,158
48,157
49,156
50,153
51,152
52,150
53,149
54,147
55,144
56,141
57,141
58,141
59,140
60,139
61,138
62,135
63,130
64,127
65,126
66,125
67,125
68,125
69,123
70,121
71,119
72,114
73,113
74,112
75,110
76,108
77,108
78,105
79,102
80,99
81,98
82,95
83,93
84,93
85,90
86,88
87,85
88,84
89,82
90,81
91,78
92,76
93,72
94,69
95,65
96,60
97,58
98,55
99,53
100,50
