round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,198
26,198
27,198
28,196
29,195
30,193
31,191
32,188
33,188
34,186
35,186
36,186
37,184
38,183
39,178
40,177
41,177
42,176
43,174
44,171
45,171
46,165
47,162
48,162
49,160
50,157
51,154
52,151
53,148
54,146
55,142
56,140
57,138
58,134
59,134
60,133
61,133
62,133
63,130
64,128
65,126
66,125
67,123
68,123
69,122
70,121
71,119
72,119
73,118
74,113
75,113
76,112
77,108
78,105
79,102
80,101
81,99
82,96
83,94
84,91
85,89
86,87
87,86
88,84
89,82
90,80
91,80
92,79
93,75
94,74
95,74
96,74
97,72
98,72
99,70
100,69
