round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,199
22,199
23,199
24,197
25,196
26,194
27,193
28,191
29,190
30,189
31,184
32,181
33,179
34,175
35,173
36,172
37,171
38,170
39,170
40,168
41,167
42,164
43,160
44,160
45,159
46,159
47,158
48,154
49,153
50,151
51,149
52,148
53,146
54,145
55,145
56,144
57,143
58,143
59,141
60,140
61,136
62,132
63,128
64,124
65,122
66,118
67,116
68,115
69,115
70,114
71,114
72,112
73,107
74,105
75,103
76,102
77,97
78,97
79,97
80,97
81,95
82,92
83,89
84,88
85,87
86,85
87,79
88,77
89,74
90,72
91,71
92,68
93,67
94,66
95,63
96,61
97,61
98,57
99,55
100,53
