round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,199
17,199
18,199
19,197
20,196
21,196
22,192
23,190
24,188
25,187
26,185
27,184
28,178
29,177
30,176
31,176
32,173
33,170
34,164
35,161
36,155
37,150
38,146
39,145
40,143
41,140
42,139
43,137
44,135
45,133
46,130
47,127
48,122
49,120
50,118
51,117
52,112
53,111
54,109
55,104
56,97
57,94
58,91
59,87
60,84
61,82
62,77
63,75
64,70
65,66
66,64
67,62
68,61
69,58
70,57
71,55
72,53
73,49
74,46
75,45
76,45
77,45
78,45
79,44
80,43
81,41
82,41
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
