round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,199
18,199
19,197
20,196
21,196
22,192
23,190
24,185
25,183
26,179
27,175
28,172
29,170
30,166
31,166
32,163
33,162
34,160
35,158
36,157
37,154
38,151
39,148
40,144
41,142
42,141
43,141
44,137
45,136
46,135
47,132
48,128
49,124
50,121
51,118
52,114
53,105
54,103
55,99
56,97
57,94
58,91
59,87
60,85
61,80
62,76
63,75
64,72
65,71
66,67
67,64
68,61
69,59
70,56
71,55
72,53
73,50
74,50
75,49
76,49
77,48
78,45
79,45
80,44
81,43
82,42
83,41
84,41
85,41
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
