round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,199
16,198
17,197
18,197
19,195
20,194
21,189
22,186
23,185
24,183
25,180
26,180
27,178
28,174
29,170
30,165
31,162
32,160
33,159
34,157
35,154
36,151
37,151
38,151
39,148
40,144
41,142
42,140
43,136
44,132
45,132
46,127
47,126
48,124
49,120
50,118
51,114
52,110
53,107
54,104
55,101
56,97
57,92
58,91
59,90
60,89
61,88
62,85
63,82
64,81
65,77
66,73
67,71
68,68
69,66
70,65
71,61
72,58
73,54
74,51
75,48
76,48
77,44
78,43
79,41
80,40
81,40
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
