round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,198
17,197
18,197
19,196
20,193
21,190
22,188
23,187
24,185
25,183
26,181
27,180
28,178
29,173
30,171
31,169
32,167
33,166
34,164
35,160
36,158
37,156
38,156
39,152
40,150
41,145
42,142
43,141
44,138
45,134
46,133
47,128
48,126
49,123
50,119
51,119
52,117
53,115
54,111
55,109
56,102
57,99
58,92
59,90
60,87
61,84
62,83
63,80
64,78
65,77
66,71
67,68
68,64
69,61
70,59
71,55
72,53
73,51
74,47
75,46
76,44
77,44
78,43
79,41
80,41
81,41
82,40
83,40
84,40
85,40
86,40
87,40
88,40
89,40
90,40
91,40
92,40
93,40
94,40
95,40
96,40
97,40
98,40
99,40
100,40
