round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,199
26,197
27,197
28,196
29,195
30,194
31,192
32,190
33,189
34,189
35,188
36,187
37,187
38,186
39,186
40,186
41,185
42,183
43,182
44,182
45,182
46,182
47,182
48,182
49,180
50,178
51,176
52,175
53,174
54,172
55,171
56,169
57,169
58,168
59,164
60,164
61,163
62,162
63,161
64,160
65,158
66,157
67,156
68,156
69,156
70,156
71,156
72,153
73,153
74,151
75,148
76,146
77,143
78,143
79,141
80,140
81,138
82,136
83,136
84,134
85,134
86,133
87,133
88,132
89,132
90,132
91,132
92,130
93,130
94,130
95,128
96,128
97,128
98,128
99,126
100,124
