round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,199
25,199
26,198
27,198
28,198
29,196
30,193
31,190
32,187
33,184
34,183
35,181
36,181
37,180
38,178
39,174
40,174
41,173
42,173
43,171
44,169
45,169
46,167
47,165
48,164
49,158
50,157
51,155
52,155
53,153
54,151
55,150
56,148
57,147
58,146
59,145
60,144
61,144
62,141
63,140
64,138
65,137
66,135
67,133
68,127
69,126
70,126
71,122
72,122
73,119
74,118
75,115
76,115
77,113
78,113
79,111
80,109
81,107
82,104
83,104
84,99
85,98
86,98
87,96
88,95
89,91
90,89
91,89
92,88
93,86
94,84
95,81
96,79
97,76
98,73
99,72
100,66
