round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,200
27,198
28,197
29,194
30,191
31,187
32,187
33,184
34,182
35,180
36,177
37,175
38,173
39,172
40,172
41,169
42,167
43,164
44,163
45,162
46,160
47,159
48,158
49,158
50,154
51,152
52,151
53,151
54,149
55,148
56,146
57,146
58,145
59,143
60,142
61,141
62,139
63,136
64,134
65,134
66,131
67,130
68,130
69,129
70,126
71,124
72,124
73,121
74,121
75,116
76,113
77,112
78,110
79,109
80,107
81,104
82,102
83,101
84,95
85,93
86,93
87,92
88,90
89,89
90,88
91,86
92,84
93,81
94,79
95,78
96,77
97,75
98,73
99,72
100,71
