round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,199
21,199
22,197
23,197
24,196
25,195
26,195
27,194
28,193
29,193
30,191
31,188
32,187
33,185
34,183
35,183
36,183
37,183
38,181
39,181
40,181
41,181
42,181
43,179
44,176
45,174
46,173
47,173
48,172
49,170
50,168
51,168
52,164
53,164
54,163
55,162
56,160
57,158
58,157
59,157
60,157
61,157
62,156
63,155
64,152
65,151
66,150
67,149
68,147
69,146
70,146
71,146
72,142
73,141
74,139
75,138
76,136
77,136
78,136
79,133
80,131
81,130
82,130
83,126
84,124
85,124
86,124
87,123
88,123
89,123
90,121
91,120
92,119
93,118
94,117
95,117
96,116
97,116
98,116
99,115
100,114
