round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,199
24,197
25,197
26,196
27,193
28,193
29,190
30,188
31,187
32,186
33,184
34,181
35,179
36,179
37,179
38,179
39,178
40,176
41,174
42,172
43,171
44,169
45,169
46,167
47,167
48,167
49,166
50,163
51,161
52,160
53,160
54,159
55,158
56,158
57,157
58,155
59,153
60,153
61,153
62,151
63,151
64,151
65,151
66,149
67,148
68,147
69,145
70,145
71,144
72,143
73,143
74,140
75,140
76,138
77,138
78,136
79,135
80,134
81,134
82,133
83,133
84,132
85,130
86,128
87,128
88,127
89,127
90,126
91,125
92,125
93,124
94,120
95,119
96,118
97,118
98,117
99,115
100,111
