round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,199
19,199
20,198
21,197
22,196
23,196
24,196
25,192
26,191
27,189
28,187
29,187
30,184
31,183
32,181
33,179
34,176
35,174
36,174
37,170
38,169
39,167
40,165
41,165
42,163
43,163
44,162
45,158
46,157
47,155
48,152
49,151
50,151
51,150
52,149
53,147
54,147
55,144
56,142
57,142
58,142
59,139
60,135
61,134
62,132
63,131
64,131
65,127
66,121
67,119
68,117
69,115
70,114
71,114
72,108
73,106
74,105
75,104
76,104
77,102
78,101
79,98
80,95
81,93
82,92
83,90
84,87
85,86
86,86
87,86
88,85
89,85
90,84
91,80
92,80
93,79
94,78
95,74
96,74
97,73
98,70
99,70
100,69
