round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,198
22,197
23,195
24,194
25,191
26,187
27,186
28,183
29,182
30,181
31,181
32,181
33,179
34,178
35,176
36,173
37,171
38,170
39,167
40,164
41,162
42,160
43,159
44,159
45,158
46,156
47,156
48,155
49,152
50,151
51,150
52,150
53,148
54,148
55,142
56,140
57,139
58,136
59,135
60,133
61,128
62,127
63,126
64,124
65,121
66,118
67,118
68,117
69,116
70,115
71,114
72,113
73,112
74,112
75,111
76,108
77,107
78,107
79,103
80,100
81,99
82,96
83,94
84,93
85,90
86,87
87,82
88,78
89,73
90,70
91,66
92,63
93,62
94,60
95,58
96,55
97,53
98,53
99,53
100,51
