round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,198
23,198
24,196
25,195
26,194
27,191
28,190
29,187
30,184
31,183
32,181
33,181
34,178
35,177
36,174
37,174
38,170
39,167
40,165
41,162
42,159
43,159
44,156
45,152
46,150
47,148
48,148
49,145
50,145
51,143
52,141
53,139
54,137
55,137
56,137
57,135
58,133
59,132
60,130
61,129
62,129
63,125
64,125
65,125
66,121
67,121
68,118
69,115
70,114
71,114
72,113
73,112
74,109
75,107
76,106
77,106
78,105
79,104
80,101
81,99
82,97
83,97
84,95
85,94
86,92
87,92
88,87
89,82
90,80
91,80
92,77
93,73
94,69
95,66
96,64
97,62
98,60
99,59
100,57
