round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,199
23,199
24,199
25,199
26,195
27,192
28,191
29,188
30,185
31,183
32,182
33,180
34,178
35,177
36,176
37,174
38,170
39,170
40,169
41,166
42,160
43,158
44,157
45,155
46,153
47,153
48,153
49,153
50,153
51,152
52,148
53,145
54,143
55,141
56,138
57,137
58,136
59,136
60,135
61,133
62,130
63,128
64,128
65,127
66,126
67,120
68,119
69,117
70,115
71,110
72,110
73,109
74,107
75,105
76,101
77,100
78,96
79,96
80,94
81,93
82,91
83,86
84,83
85,81
86,78
87,77
88,73
89,71
90,70
91,69
92,67
93,63
94,59
95,59
96,56
97,53
98,52
99,50
100,48
