round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,199
26,198
27,198
28,196
29,196
30,196
31,196
32,196
33,194
34,191
35,189
36,189
37,187
38,185
39,185
40,184
41,182
42,179
43,177
44,177
45,176
46,176
47,176
48,173
49,173
50,173
51,173
52,173
53,173
54,172
55,170
56,168
57,168
58,166
59,162
60,160
61,158
62,156
63,156
64,155
65,152
66,150
67,150
68,150
69,149
70,148
71,147
72,147
73,147
74,146
75,146
76,145
77,145
78,143
79,141
80,139
81,136
82,136
83,133
84,132
85,131
86,130
87,128
88,127
89,125
90,124
91,122
92,122
93,122
94,119
95,119
96,119
97,119
98,118
99,116
100,115
