round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,199
25,198
26,198
27,197
28,196
29,195
30,194
31,193
32,192
33,190
34,189
35,189
36,188
37,187
38,184
39,183
40,183
41,182
42,182
43,182
44,182
45,180
46,180
47,178
48,176
49,176
50,174
51,172
52,172
53,172
54,172
55,171
56,169
57,168
58,168
59,168
60,166
61,166
62,166
63,166
64,166
65,163
66,160
67,157
68,155
69,155
70,155
71,154
72,152
73,151
74,151
75,149
76,145
77,143
78,142
79,141
80,141
81,140
82,139
83,137
84,136
85,135
86,133
87,132
88,132
89,131
90,131
91,131
92,130
93,130
94,130
95,130
96,129
97,127
98,127
99,126
100,126
