round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,199
15,199
16,199
17,198
18,197
19,197
20,196
21,195
22,193
23,193
24,193
25,191
26,190
27,186
28,185
29,185
30,185
31,184
32,182
33,180
34,178
35,178
36,178
37,177
38,175
39,174
40,174
41,171
42,170
43,167
44,166
45,164
46,162
47,161
48,157
49,156
50,153
51,151
52,149
53,149
54,148
55,146
56,144
57,142
58,140
59,139
60,137
61,137
62,135
63,134
64,131
65,129
66,126
67,123
68,123
69,118
70,117
71,116
72,115
73,115
74,114
75,113
76,113
77,112
78,111
79,111
80,109
81,109
82,107
83,103
84,102
85,102
86,102
87,101
88,101
89,101
90,101
91,101
92,101
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
