round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,196
19,196
20,196
21,195
22,193
23,192
24,191
25,189
26,187
27,186
28,185
29,185
30,185
31,181
32,180
33,178
34,176
35,176
36,176
37,176
38,175
39,173
40,172
41,168
42,167
43,164
44,160
45,159
46,157
47,156
48,154
49,152
50,150
51,146
52,145
53,144
54,141
55,138
56,138
57,136
58,131
59,131
60,131
61,130
62,130
63,127
64,126
65,124
66,124
67,123
68,122
69,121
70,121
71,121
72,121
73,119
74,117
75,116
76,116
77,115
78,113
79,112
80,110
81,109
82,107
83,107
84,107
85,107
86,104
87,103
88,103
89,102
90,101
91,100
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
