round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,200
27,198
28,195
29,193
30,191
31,189
32,187
33,184
34,183
35,182
36,180
37,178
38,177
39,176
40,176
41,176
42,175
43,174
44,171
45,170
46,169
47,169
48,169
49,169
50,167
51,165
52,165
53,164
54,164
55,163
56,163
57,163
58,162
59,160
60,160
61,159
62,159
63,159
64,157
65,157
66,157
67,157
68,156
69,156
70,156
71,155
72,154
73,152
74,152
75,150
76,149
77,148
78,148
79,148
80,147
81,145
82,145
83,144
84,144
85,144
86,144
87,142
88,141
89,140
90,139
91,139
92,137
93,136
94,135
95,135
96,133
97,131
98,131
99,131
100,131
