round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,200
13,200
14,200
15,200
16,200
17,200
18,200
19,200
20,200
21,200
22,200
23,200
24,200
25,200
26,199
27,198
28,198
29,197
30,196
31,196
32,194
33,194
34,192
35,190
36,189
37,189
38,187
39,186
40,185
41,183
42,183
43,183
44,183
45,181
46,181
47,181
48,180
49,179
50,177
51,176
52,173
53,172
54,172
55,172
56,172
57,169
58,168
59,168
60,168
61,167
62,166
63,166
64,166
65,166
66,165
67,163
68,160
69,159
70,158
71,156
72,155
73,153
74,151
75,151
76,150
77,147
78,145
79,144
80,143
81,140
82,140
83,139
84,139
85,138
86,136
87,133
88,133
89,133
90,133
91,131
92,130
93,130
94,130
95,130
96,130
97,130
98,130
99,130
100,130
