round,battery_round
1,200
2,200
3,200
4,200
5,200
6,200
7,200
8,200
9,200
10,200
11,200
12,199
13,199
14,199
15,199
16,199
17,197
18,196
19,194
20,192
21,191
22,189
23,187
24,185
25,181
26,178
27,177
28,175
29,174
30,173
31,172
32,172
33,170
34,170
35,169
36,168
37,167
38,167
39,166
40,166
41,163
42,161
43,159
44,155
45,154
46,153
47,152
48,152
49,151
50,149
51,149
52,149
53,148
54,147
55,145
56,143
57,140
58,137
59,135
60,134
61,133
62,129
63,128
64,128
65,126
66,124
67,124
68,123
69,121
70,120
71,119
72,117
73,116
74,116
75,115
76,114
77,112
78,110
79,106
80,105
81,104
82,103
83,103
84,103
85,103
86,102
87,101
88,100
89,100
90,100
91,100
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
